ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
2572,HUMAN_OBSERVATION,,,2016,11,24,-33.843407,151.244532,Dacelo (Dacelo) novaeguineae,kookaburra
2582,HUMAN_OBSERVATION,,,2016,11,25,-33.77047,151.07962,Dacelo (Dacelo) novaeguineae,kookaburra
2583,HUMAN_OBSERVATION,,,2016,8,19,-33.800768,151.083697,Dacelo (Dacelo) novaeguineae,kookaburra
2591,HUMAN_OBSERVATION,,,2016,8,14,-33.787109,151.15509,Dacelo (Dacelo) novaeguineae,kookaburra
2613,HUMAN_OBSERVATION,,,2016,10,20,-33.764721,151.072837,Dacelo (Dacelo) novaeguineae,kookaburra
2631,HUMAN_OBSERVATION,,,2016,1,31,-33.796376,151.037144,Dacelo (Dacelo) novaeguineae,kookaburra
2632,HUMAN_OBSERVATION,,,2016,2,6,-33.853147,151.245822,Dacelo (Dacelo) novaeguineae,kookaburra
2637,HUMAN_OBSERVATION,,,2016,1,30,-34.017688,151.024487,Dacelo (Dacelo) novaeguineae,kookaburra
2639,HUMAN_OBSERVATION,,,2016,11,7,-33.780044,151.091117,Dacelo (Dacelo) novaeguineae,kookaburra
2641,HUMAN_OBSERVATION,,,2016,4,24,-33.860683,151.215303,Dacelo (Dacelo) novaeguineae,kookaburra
2643,HUMAN_OBSERVATION,,,2016,8,16,-33.761683,151.074995,Dacelo (Dacelo) novaeguineae,kookaburra
2647,HUMAN_OBSERVATION,,,2016,2,13,-33.798796,151.150298,Dacelo (Dacelo) novaeguineae,kookaburra
2648,HUMAN_OBSERVATION,,,2016,2,27,-33.780285,151.091507,Dacelo (Dacelo) novaeguineae,kookaburra
2658,HUMAN_OBSERVATION,,,2016,2,21,-33.797803,150.994475,Dacelo (Dacelo) novaeguineae,kookaburra
2664,HUMAN_OBSERVATION,,,2016,11,18,-33.762955,151.074172,Dacelo (Dacelo) novaeguineae,kookaburra
2665,HUMAN_OBSERVATION,,,2016,2,4,-33.806858,151.0625,Dacelo (Dacelo) novaeguineae,kookaburra
2668,HUMAN_OBSERVATION,,,2016,8,21,-33.833697,151.217667,Dacelo (Dacelo) novaeguineae,kookaburra
2687,HUMAN_OBSERVATION,,,2016,11,14,-33.789405,151.262663,Dacelo (Dacelo) novaeguineae,kookaburra
2690,HUMAN_OBSERVATION,,,2016,2,17,-33.900508,151.23558,Dacelo (Dacelo) novaeguineae,kookaburra
2692,HUMAN_OBSERVATION,,,2016,8,21,-33.770632,151.110898,Dacelo (Dacelo) novaeguineae,kookaburra
2694,HUMAN_OBSERVATION,,,2016,11,13,-33.805932,151.124889,Dacelo (Dacelo) novaeguineae,kookaburra
2701,HUMAN_OBSERVATION,,,2016,8,14,-33.787647,151.155197,Dacelo (Dacelo) novaeguineae,kookaburra
2710,HUMAN_OBSERVATION,,,2016,2,11,-33.865803,151.216263,Dacelo (Dacelo) novaeguineae,kookaburra
2713,HUMAN_OBSERVATION,,,2016,2,22,-34.019967,151.069336,Dacelo (Dacelo) novaeguineae,kookaburra
2719,HUMAN_OBSERVATION,,,2016,8,13,-33.962553,151.22277,Dacelo (Dacelo) novaeguineae,kookaburra
2726,HUMAN_OBSERVATION,,,2016,11,24,-33.838962,151.214422,Dacelo (Dacelo) novaeguineae,kookaburra
2731,HUMAN_OBSERVATION,,,2016,8,22,-33.763307,151.077109,Dacelo (Dacelo) novaeguineae,kookaburra
2737,HUMAN_OBSERVATION,,,2016,8,13,-33.781448,151.075168,Dacelo (Dacelo) novaeguineae,kookaburra
2740,HUMAN_OBSERVATION,,,2016,5,2,-33.87302,151.210087,Dacelo (Dacelo) novaeguineae,kookaburra
2748,HUMAN_OBSERVATION,,,2016,8,16,-33.774092,151.078411,Dacelo (Dacelo) novaeguineae,kookaburra
2754,HUMAN_OBSERVATION,,,2016,8,20,-33.781741,151.075526,Dacelo (Dacelo) novaeguineae,kookaburra
2755,HUMAN_OBSERVATION,,,2016,2,27,-34.019978,151.06935,Dacelo (Dacelo) novaeguineae,kookaburra
2760,HUMAN_OBSERVATION,,,2016,8,21,-33.765438,151.076339,Dacelo (Dacelo) novaeguineae,kookaburra
2761,HUMAN_OBSERVATION,,,2016,11,16,-33.843792,151.21483,Dacelo (Dacelo) novaeguineae,kookaburra
2772,HUMAN_OBSERVATION,,,2016,2,20,-33.720106,150.440839,Dacelo (Dacelo) novaeguineae,kookaburra
2776,HUMAN_OBSERVATION,,,2016,8,20,-33.781219,151.074957,Dacelo (Dacelo) novaeguineae,kookaburra
2780,HUMAN_OBSERVATION,,,2016,2,2,-33.797937,151.045625,Dacelo (Dacelo) novaeguineae,kookaburra
2781,HUMAN_OBSERVATION,,,2016,2,26,-33.792683,151.05182,Dacelo (Dacelo) novaeguineae,kookaburra
2787,HUMAN_OBSERVATION,,,2016,2,18,-33.799922,151.049881,Dacelo (Dacelo) novaeguineae,kookaburra
2792,HUMAN_OBSERVATION,,,2016,11,30,-33.80597,151.062867,Dacelo (Dacelo) novaeguineae,kookaburra
