ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
13580,HUMAN_OBSERVATION,CLO,,2016,12,16,-33.980488,151.06235,Threskiornis moluccus,ibis
13592,HUMAN_OBSERVATION,CLO,,2016,7,13,-33.5896,150.8555,Threskiornis moluccus,ibis
13599,HUMAN_OBSERVATION,CLO,,2016,10,20,-33.937984,151.13922,Threskiornis moluccus,ibis
13614,HUMAN_OBSERVATION,CLO,,2016,9,14,-33.942886,151.19049,Threskiornis moluccus,ibis
13639,HUMAN_OBSERVATION,CLO,,2016,3,13,-33.863895,151.21675,Threskiornis moluccus,ibis
13650,HUMAN_OBSERVATION,CLO,,2016,10,1,-33.8434,151.07068,Threskiornis moluccus,ibis
13686,HUMAN_OBSERVATION,CLO,,2016,9,16,-33.91635,151.23505,Threskiornis moluccus,ibis
13707,HUMAN_OBSERVATION,CLO,,2016,12,23,-33.942886,151.19049,Threskiornis moluccus,ibis
13719,HUMAN_OBSERVATION,CLO,,2016,9,22,-33.937805,151.20569,Threskiornis moluccus,ibis
13736,HUMAN_OBSERVATION,CLO,,2016,9,4,-33.85466,151.08105,Threskiornis moluccus,ibis
13748,HUMAN_OBSERVATION,CLO,,2016,10,25,-33.5896,150.8555,Threskiornis moluccus,ibis
13803,HUMAN_OBSERVATION,CLO,,2016,7,1,-33.8434,151.07068,Threskiornis moluccus,ibis
13843,HUMAN_OBSERVATION,CLO,,2016,12,11,-33.984707,151.06532,Threskiornis moluccus,ibis
13857,HUMAN_OBSERVATION,CLO,,2016,9,25,-33.980488,151.06235,Threskiornis moluccus,ibis
13858,HUMAN_OBSERVATION,CLO,,2016,12,1,-33.984707,151.06532,Threskiornis moluccus,ibis
13868,HUMAN_OBSERVATION,CLO,,2016,12,12,-33.982,151.09547,Threskiornis moluccus,ibis
13884,HUMAN_OBSERVATION,CLO,,2016,7,12,-33.87469,151.21187,Threskiornis moluccus,ibis
13892,HUMAN_OBSERVATION,CLO,,2016,4,12,-33.94583,151.15388,Threskiornis moluccus,ibis
13950,HUMAN_OBSERVATION,CLO,,2016,10,18,-34.047966,150.98415,Threskiornis moluccus,ibis
13972,HUMAN_OBSERVATION,CLO,,2016,4,28,-33.78842,151.01077,Threskiornis moluccus,ibis
14005,HUMAN_OBSERVATION,CLO,,2016,1,24,-33.844044,151.07866,Threskiornis moluccus,ibis
14036,HUMAN_OBSERVATION,CLO,,2016,1,10,-33.837475,151.07405,Threskiornis moluccus,ibis
14062,HUMAN_OBSERVATION,CLO,,2016,4,12,-33.562855,150.82185,Threskiornis moluccus,ibis
14080,HUMAN_OBSERVATION,CLO,,2016,12,4,-34.07,150.77078,Threskiornis moluccus,ibis
14135,HUMAN_OBSERVATION,CLO,,2016,1,4,-33.88424,151.2145,Threskiornis moluccus,ibis
14162,HUMAN_OBSERVATION,CLO,,2016,12,4,-34.07,150.77078,Threskiornis moluccus,ibis
14183,HUMAN_OBSERVATION,CLO,,2016,3,11,-34.037125,151.15776,Threskiornis moluccus,ibis
14187,HUMAN_OBSERVATION,CLO,,2016,12,8,-33.93995,151.03183,Threskiornis moluccus,ibis
14188,HUMAN_OBSERVATION,CLO,,2016,10,7,-33.920963,151.25758,Threskiornis moluccus,ibis
14194,HUMAN_OBSERVATION,CLO,,2016,10,11,-33.94583,151.15388,Threskiornis moluccus,ibis
14220,HUMAN_OBSERVATION,CLO,,2016,7,22,-33.94583,151.15388,Threskiornis moluccus,ibis
14230,HUMAN_OBSERVATION,CLO,,2016,7,24,-33.94583,151.15388,Threskiornis moluccus,ibis
14260,HUMAN_OBSERVATION,CLO,,2016,10,3,-33.94583,151.15388,Threskiornis moluccus,ibis
14295,HUMAN_OBSERVATION,CLO,,2016,1,23,-33.94583,151.15388,Threskiornis moluccus,ibis
14318,HUMAN_OBSERVATION,CLO,,2016,10,2,-33.937805,151.20569,Threskiornis moluccus,ibis
